A	B	C	Y
-0.946447884061856	1.9760945125452183	-0.0415070624742817	1.9178375044630194
-0.6859907295976401	0.5758252234966625	-0.10818734328101215	0.4751334753878052
1.0590482846608444	0.11224710715710798	0.8936555875900992	0.37832145941825907
-0.9195364501122101	0.04601332065834431	0.8042988765672502	-0.017216385730673828
-1.6693943147672832	0.5316869527345843	-0.471541038268647	0.3135553592336994
0.3106666961201424	-0.09717607344290931	1.3775648470198212	0.017685263471740525
-1.6430636414840705	1.0160059419365357	0.8407501201125516	0.6004291343653104
-0.8295103908366885	2.0071531426284133	-0.816037929028483	1.7642518830803462
2.368121398364333	1.1104806385642831	-1.7580694207278738	1.4931264257204626
0.40265043445498583	-0.3586577246031065	0.5897868640600972	-0.44399729975941393
-0.5369221719750723	0.47562309151123106	-1.2398057403386045	0.4128628188492138
-0.6671677167513594	-1.0792810984109968	-0.7882389997600237	-1.2832002399620057
0.11931602188983839	-0.15428377516367495	-1.4360152952954917	-0.2285569194198984
-1.4006833649750994	0.8459854147076564	0.8948216310605784	0.5978538627200938
0.6880675702499934	-1.2424193462322428	0.34974662752064956	-1.1695752836791773
-0.6357676941302094	0.46864771282078327	0.5716394701809223	0.37727370029126056
0.2260470985396748	-0.6786919938115116	-1.7910670392159878	-0.5759320448531701
1.159177513093597	0.41917011804234516	1.6103279713475982	0.641809632332701
-0.06072065549111334	0.03562194476280214	-1.509987938620969	0.05349156662979393
1.360651309251093	-0.06295169009626558	2.281340364419788	0.21052336796657783
-0.5083439175674517	-0.41981339260175454	0.8907343437670485	-0.5665039808821019
0.40028328575755284	-0.3921379833512465	-0.23722569510835526	-0.5550852557737502
-0.9072027982453522	-1.038441855196838	0.22808483010972694	-1.1034567903296748
0.4120340893878342	-1.259604994264461	0.1678302414879836	-1.1027077334011446
-0.9566021074843686	-1.6415732629130697	1.1788055868355782	-1.976657547568728
-0.008556434985228808	0.7515637976554967	-1.4390655553666098	0.7726989825477576
-0.14429716928003883	1.6591080520462824	-0.675381565782594	1.5154377282125893
0.6540860685603915	-0.5806112971478571	0.1684480698226744	-0.41112249129155265
0.9555017392466004	2.410793597384455	-1.7057523336806657	2.48440528406525
1.8818633509919565	1.6372615866846172	-1.1837778471618552	1.979816611306408
-0.39365060019693854	-0.9296368224542366	0.06562809955689435	-1.0253200010305317
-0.0945530141246647	-0.08407917832508816	-0.07687479636499378	-0.061063034507005405
-0.7198947495358999	-0.09812702807736864	-1.7863097190631252	-0.28939605177440053
0.39981657573262314	-0.30170732429887226	1.0838450486741105	-0.04711244921690339
-2.1257636621224885	0.8342551176316674	-0.01369871075931251	0.4773913614031525
-0.05694599942511539	-0.3746173162116042	0.501933393128172	-0.5226492211835821
-0.031044546101961508	0.6511154224653011	0.9984530812925383	0.7172152034503119
1.6015632973790022	1.1377472751180575	-1.922326366120874	1.1828201213787388
-0.31333762783341557	0.13454336721821183	0.14118734522825477	0.043850418509019315
-0.39295488088270386	-0.3302558749926168	0.6968785069743411	-0.38564401684924515
-0.1629939824195221	1.6394236392090324	-0.48525215519846443	1.705535481537747
-0.7957399003697895	0.5799510573129156	-0.45333961459834565	0.4520474477962995
-1.7572872002396671	-1.031685746703039	-0.04615620181020797	-1.1051057325004134
-2.664705117928911	0.14386122110545532	-0.07009509286098052	-0.37299226230610283
0.5608377102392249	-0.163808650714975	-0.19048805919673	-0.08450930281469113
-0.14456283746292703	0.7528054899929961	-1.8438192726331504	0.7546421580704274
0.6063866995343543	0.15497251097750722	0.7255280017184417	0.19324405516406848
0.7930352745320851	1.1696910085973151	0.49469829916661817	1.23558708707
0.5521289261784674	0.4621650050912331	-0.045469893360639835	0.5296338839750395
-1.5728489722445522	0.45826227034952355	-0.5528688649036065	0.2391233787806098
-1.0399231175431123	-0.6503604603175145	0.7491631412563791	-0.8444040746962393
0.8112968720154682	-0.8290881942382408	1.4269202496583322	-0.7140142872229087
0.042081333884269254	0.1591830233973852	0.5321967119116635	0.2117544399722156
0.5969114377092987	0.9902783807827997	0.33148451670543566	1.170720359319259
1.8398356883631704	0.27587239191438684	-0.22313605073874004	0.5769126798825522
-0.6225565028953248	-0.24672026081984944	1.3495455658401443	-0.6559315803530231
-2.0802464316939346	1.1403340386905427	-1.9434584394096852	0.7168231653407178
-0.26968606263872574	0.2591039148916837	0.4087930015695943	0.1828529942885812
1.1190271340173203	-0.8427838480997674	-0.6312806116008426	-0.6296132379393541
-0.6889601658465785	0.23149900707545826	-1.2536090745988937	0.07763180522784079
2.2914443905724786	1.1987073844334706	-0.09216702284319594	1.6260999781984424
1.312392502678768	0.2634918589865855	0.4045780956136827	0.4673135248010652
1.6744312170469726	-1.156534501284332	0.9615680755789185	-0.94953469016143
0.4678120935922206	-0.8629438164781281	0.5363195436985669	-0.6373887615468795
0.47623410560839297	-2.234265489644518	0.6754012306975209	-2.0934520656786413
-0.11840345215851328	-1.2935274213165155	0.8914791356688262	-1.0916396071911503
-0.832113794629747	1.285989064575445	1.082139219520958	1.1654749311308177
-0.059230994318001294	-0.13419809214772896	-0.2989716983769917	-0.2734184103511558
-0.7863198055291465	0.1705323364623605	1.598316577424147	0.03801664446950107
0.3303063057744174	-0.16941208804346117	-0.878413914283252	-0.09022051731996737
0.59494183559539	0.24427159446764066	1.0286827429563166	0.3257292733899376
-0.46644881097612545	0.18987999838665157	-0.7400291455104228	0.13164836696088603
-0.5098210846770794	1.0773408626096064	-1.6320939222525648	0.9654609157055951
0.6153425765544348	-1.8927754976615845	0.6606770759760187	-1.6882357482048032
-0.0719808451132039	-0.6452789155868098	-0.23506044492956832	-0.6858985996106937
-0.9564888642263568	-0.7408919978574906	0.01699041058856737	-0.9786830161834994
-1.0509665468718121	1.4605993978554852	-0.22418190713344613	1.2634365973366324
-0.7094858602777736	0.38719961252915247	-0.5581672768298038	0.2514310177001185
2.098993509417932	0.8624118343389139	1.4791851329624228	1.1890695376935294
-0.8180608758308616	-0.4970116573715667	0.11239841109447503	-0.8659684077744976
-2.4136284346556196	-0.17116747086731027	1.887714606927942	-0.6252475370090558
-2.076040022273964	-0.9673950551552004	2.0861692986151694	-1.2701532981927022
-1.5998110848136848	0.39322316741462904	-1.2808044671546943	-0.04847596446527923
-0.17718875222279704	2.388214429856922	2.413292310758092	2.2390146752454876
2.626255283188609	-0.46174328835618045	1.7806921632888209	-0.027219293390892175
0.9839661123436638	0.9335864900371929	1.048275684148054	1.2070767964503393
1.3943876396852	1.243312132319255	-0.9876892371467402	1.4445453548267326
0.9041438601533206	-0.74649290297312	0.7331567440715776	-0.51230875352859
-1.586455877719639	1.4395965905135237	-0.59329544941107	1.2504146465400778
0.580427917604229	0.7569214391649082	0.005407824367810203	0.7834763339367234
-0.4182543693034319	0.7082239751246479	-0.8499982384528493	0.6115034612150595
1.5134348267847848	0.24587422520107105	0.11686014477664954	0.5186240885356403
0.09412637208714557	0.5870605907738339	0.17735154445577586	0.7988911564688302
1.3225385114234092	-0.8387045813060972	-2.3051890009294325	-0.686166274331166
-0.25259780515824737	-0.5990013737275569	0.6340119827720737	-0.4673572327419942
0.03481444219877469	0.5584855327329938	-1.6347708531110352	0.48015219741274945
0.191997439745638	0.36674957851950674	0.36955388922343074	0.3118493755864253
0.6732410549262396	0.06977248838104493	-1.7400959271685783	0.2194256021537312
-0.35624128852623343	2.56651830258953	-0.8196905753088649	2.32007279066637
-2.4414549517819433	-0.10827101023011622	1.2832496004208687	-0.46796229786849236
0.9973487617715691	0.31696512739668653	1.1386964351994495	0.38345823710320287
1.203242012195813	0.3082394104462697	0.9706503088447554	0.6483810064947709
0.9209280551774842	0.4775212095679598	-0.23081048847867927	0.6422953572190806
1.128262951305051	1.3564186583254951	0.07601430091190797	1.5762870036392969
0.7620171057526902	0.44351197576142354	0.6251761628101269	0.6499275083250605
-0.7402096372962828	-1.0783520192183116	-0.016013733727278594	-1.1717642314676329
-1.8297845899197551	-0.005081047367963606	0.4805849027726441	-0.282124914787991
1.7902204152879255	0.6539661035191209	-0.8409818376839594	0.9344641519352855
-0.5511065625203897	0.6462797155813124	-1.0842970008530957	0.42496554910198936
-0.7991838759460251	-1.1791157150275198	0.4964832401194023	-1.4486127911260631
-0.769616303619188	0.5052001618283297	-0.394655954790131	0.44307354530456516
-0.30645635379350417	-0.5627390646744684	-0.4761521273639151	-0.6435474228883832
0.6268943106380305	-0.4179053691968942	-1.9090708171987123	-0.2668496988234243
1.0742022388854235	-1.3931830503538756	1.02127577082133	-1.062301224926268
0.5290788195286286	-0.14909670887215884	0.38177392490785717	0.01698207576607976
0.8237497722961593	1.5827534765807654	1.0176689078832435	1.651798708423963
-2.311370071315584	0.8811563318494968	1.134586086109248	0.533686746685185
-0.8000678923365874	-1.4983269645125328	0.2595520978971683	-1.5377618710491863
-1.2015777990297682	-1.3857440846097702	0.3030779040673472	-1.5084064924199934
0.7080303988750327	-0.5272256302138365	1.238267807558367	-0.3893239373776299
-0.8694427135169701	0.3441674441572682	0.9980340933612086	0.24459790753733124
-1.299601206939962	0.20826037108319856	0.759653371976611	-0.061509393302892734
-0.07254131143367437	0.4848320828784367	0.21101955328753555	0.6258215727569697
0.5571069279641194	-1.4834055106702901	-0.7456828210790797	-1.4203499543261853
0.19130223116029857	-0.4877424625295712	1.9606923220968686	-0.4382709044258102
0.9532703573982182	-0.48150958851424164	1.6384633835807925	-0.09898096820646457
-1.9287525974538535	1.6232772976150516	0.6412402284413404	1.2354158792628285
0.20964907072971223	1.04476804706645	0.016493404214997162	1.275431519806663
-2.0203428094463627	0.4708385570677839	-0.5672425983456701	0.09334463321007196
0.18071862269168595	-1.523819308684347	-0.10210617488297115	-1.5217968933693844
0.49529168569509197	0.6607057998732417	-1.6271320662660362	0.6462280713829817
1.3184709378339419	0.29864801253368234	1.9737958777497302	0.5362329901983276
-0.8404154418800586	0.08558482383620965	-2.286528222171515	-0.1366677968469029
0.14720347124223324	-2.5422696645990013	0.39513717371878304	-2.404089028722627
0.6448026197692847	-0.4252428925063474	-0.837438011777216	-0.2465139235004575
-0.08518229667516244	-0.36859399603674087	0.04072954758611419	-0.35526832174244605
-1.0089292770214289	-0.8313774761521724	-1.5967429055933664	-1.011130758390731
0.4892818266362667	-0.505874954518593	-1.5005250249641864	-0.3560541481145116
0.23267735868863615	1.0644684072127273	0.1473573413347537	1.060466699350805
0.9982907958493068	-0.14040271153165448	-0.38895790220694676	0.2548242161613728
0.639402748568769	-0.6107779408782532	0.18296670928317046	-0.4046883900950723
-0.7017420226891937	1.003070934275536	0.9115772730616803	0.7950684716453129
-1.330000049462298	-0.2108951389253647	1.233434827857694	-0.4290149934576043
-0.01739003948028275	0.7909268960020598	1.7006653215771006	0.8501777166919443
-0.3264777371556974	-0.04008698176041039	1.3338125961579184	-0.03655855335504364
0.1670039271512273	-0.2566427348805413	-1.5678851680248092	-0.33418544852016036
0.8871206256738993	-0.33792133387110873	-0.44658967793634224	-0.38875603303437467
-1.346077182957054	-0.021409264658985943	0.05532285078307772	-0.1569473331965759
1.5387603819257138	0.9496946689900768	-1.1884615951921866	1.2128441412993936
-1.8007123910827247	1.888985015242271	-0.9093012927627296	1.6104082805425937
0.6559512633366235	0.8949484340288332	0.14485825964146326	0.8887221754262903
-1.4878186764828993	-0.19131900778722738	-0.2691846627743974	-0.4944890715766861
-0.5041709577005277	0.49065750228712773	-2.203786690711181	0.456141309323622
-2.3682412629922283	-0.611752987266079	0.34361983999766404	-1.0163722884308375
-1.50261011798386	1.7567004840755842	-0.43020753709140697	1.5905981149862156
-0.9519891952471482	-1.4985621208865705	0.5225876748249074	-1.4921942258416259
1.0018042986568636	1.1265297368876672	-1.020825241558275	1.3002084936615335
0.7944193063087622	0.2728125167962076	-0.4074047525131686	0.3361704840643271
0.5468852367281735	-0.35221034999167233	1.829070963919353	-0.276678807710985
2.717430189767583	1.2281749488361953	0.8871029967788462	1.626553743797249
-0.16323129192485966	-1.6748130002210302	1.7569610447143442	-1.463274040534794
-0.4320046980412042	-1.72213748689756	1.8498527847554174	-1.6218085274892236
2.075409037227187	-3.002829612871062	0.7965978081119611	-2.607765502624376
0.5604459656961798	-0.174065709707263	0.46931038515939066	0.029444820680871557
0.9900152815454131	0.8982028797605877	-0.059075859871449116	0.9441352943491533
2.1179394328247323	1.0402485763281344	0.7447689051579804	1.1389395315292437
-1.045018284360835	0.6207041675281528	1.0245297369243926	0.6168066712145279
-0.32534060192607156	-0.3767097086538641	-1.6086513008732186	-0.6171582935057275
-1.4693961182254973	-0.6337684609306525	-0.2563530284743326	-0.8304381033298475
-1.7975180317922248	-1.0658796725990598	0.2524844254374835	-1.3851807436800265
-0.44876632866638083	0.39854164875716525	-1.1673637652042608	0.26155588244069183
-0.45770716991605653	-0.882321512952705	1.1268315765930514	-0.9253039529824405
-2.4843025641622525	-0.9817602081299784	1.1443617953906406	-1.1858342046258752
-1.1305307306854946	-0.42162476940041255	-0.7270631413706079	-0.6239171229085201
-0.5814683566163964	-0.2934164696596209	-1.1690631189285774	-0.49930398372161194
0.5891161569255906	1.5752160606026653	0.7155933969097027	1.6827837278261284
-0.8654160663967103	0.7187324461379188	-0.09692236845440261	0.6725708110473838
1.8162586486466255	1.8428606691153562	0.5348565589605716	2.144846260223461
1.2946475352038076	1.6550220524326125	-0.4054769328646631	1.9828078402994531
1.004673252905746	1.7181007320427748	-0.7012714814707737	1.9794227165308862
0.10754801266996042	0.7514828071371297	-0.985368572173106	0.802183592162113
-0.30830656318995986	-0.6953102855598102	-0.9256599388877296	-0.9114379292823298
0.19466860442754857	0.8910589775566454	0.3766234234925086	0.9364378999511357
-0.3052075612426269	0.05868735500908306	-0.3875235353090198	-0.09086798428798556
1.2111498530642748	-1.193445244558774	1.6793713538030803	-0.9981545368511244
0.7598239197655191	0.18787662875083996	0.6560497513024208	0.37405568297236813
0.22489707744545007	-0.13603158600802942	2.0745553536932717	-0.13058172345100674
-0.6355238465624227	-0.7083580535669197	-0.6663379469385664	-0.8849568392567443
0.8841916903936111	1.3843955409654665	0.12983943160768954	1.5949477937382253
1.7274462049991839	-0.2663906738688373	-0.7182136807046265	-0.03403126231110299
-0.3558043093499948	0.8583603040041841	0.6359082007452367	0.7123912363453996
-0.377437219913066	-0.6812522988737756	-0.825578078465311	-0.8081218372213653
0.11759493984499261	-0.24700159950888378	0.3682648619744154	-0.22585901251550755
0.4722562571363866	0.2325940414843451	-0.9177101717392971	0.34732511854669684
0.04774697160864675	0.31642209775009456	2.5553830308490713	0.3951363795852801
0.019345278862956686	-0.5826916339470068	-0.2828164426531096	-0.5607070603084957
-2.036599348230988	-0.9895517707034245	-0.8386839706294459	-1.3008623027578845
0.3129993839408247	0.05650127973598268	1.7228064594903199	0.2083437948292381
-0.49087309818714797	-0.5995609204310032	1.0820231777683276	-0.623068609573661
0.5329200101792236	0.07123192856461247	0.2301040614009705	0.0756714365762412
0.9157194971058094	0.6943773546987198	0.7689255598926226	0.9506384530546116
1.3277323734960815	1.5896239623122688	-0.5324343703696807	1.6788852175728484
0.051182511392891594	-2.2374226323885202	-1.36117975183025	-2.0358182295362863
0.12963911349369994	0.07783728805232228	-0.05273773049565321	0.12393998084868645
-0.47406048852856164	-0.9287165836035227	1.1941815470698345	-0.8914026632351852
-0.319703150444198	0.08963969187096844	1.346075105130255	-0.15916456081135297
0.2530143887033144	-0.13925820147005938	-0.4139791407780561	0.03157776396551018
1.285327421834357	0.039738653271320895	-0.9900123351331133	0.08438388722450484
1.1825099689999583	1.0539825783072825	-0.2702833525291456	1.2126997474752925
0.12078440022967886	-0.030429214263491353	0.27176805240294083	0.08389742755676108
0.9230969644132985	-1.80911224193491	0.555762739586422	-1.3818744003919812
0.06107300053751031	2.342630147159256	-0.6263682026652679	2.2103939007871745
-1.2985974986558377	-0.6209666996444444	-0.6673145638218727	-0.6089258944732547
1.6463156020372183	0.737937998405669	1.415308686769451	0.9365209432488388
-1.1659035448416974	-1.0359133154007443	0.6543855093229763	-1.2413513983256814
0.24307623660019148	0.350099565731686	-0.14111922979048516	0.365062205543686
1.601115150747889	-2.2691555667723216	-0.613638092636947	-2.094632928037934
1.820721756782264	0.6830970107520306	0.5293960212388373	0.9215020376855179
-1.0917558107027503	-0.40097830939882484	1.2168489276018182	-0.632541966594849
0.7993721452942797	0.06409088363834191	1.7453656011465097	0.30830780834923116
2.179340653521078	0.8073608817112529	0.3831963681748421	1.0268446675192526
1.532782864617288	-0.5719829413373824	-0.7466397192327245	-0.23675712497673554
0.6712344183213185	-0.09949230982234325	-1.0139425974336551	-0.033852299443004774
0.8149682327002524	-1.365884061646327	-1.055153855474455	-1.1048660200033698
-0.05449736184619626	0.5039020217668273	-0.3602735648851946	0.5506720728750809
3.470174194405525	-0.4104667895722053	0.6982525942555516	0.13947966122054953
-1.0218798279219248	0.5981068489328898	1.952808448436296	0.5372981293238775
-0.4115359399468225	-0.22360468267061173	-0.17155555268594672	-0.30325841875667914
1.232707282777654	-0.54467021507919	-0.06906226858349236	-0.4414242292346896
0.9922336967075861	0.3721702076423132	-1.2959856832697791	0.4157184587406482
0.38152456012306385	1.5476493977064267	0.18067450644023367	1.5995091949949518
0.06240182594924006	-2.282972518408762	-2.3145801038167075	-2.0357465072711993
-0.23745863472329887	-0.16393559558152357	0.11495541846609475	-0.0806365223519335
0.36318192697120877	0.9932137997842827	0.37158058614479833	1.0266177269187988
-0.08931966188026852	0.32643976059957963	0.02278607514972556	0.2602014561539809
-0.23868598013857265	-2.285813632663246	2.1998127973189687	-2.1863547299257142
0.9083774353028347	0.5144929594551029	2.3351791587348374	0.5676124001570075
0.05308427848602898	0.45280537395772774	-0.15224671771565	0.4415537208755955
0.6183895049580775	0.30765578024177653	-0.4960754268545607	0.5887508103910238
0.18634832983215524	1.1974925739775115	-1.062041694613554	1.214342802374558
0.8273239117728928	-0.5938755156575848	-0.5987279995601275	-0.570980841085553
-0.10246595392045615	-1.1846503501096615	2.168192284768392	-1.101484767036866
-0.6037360433701978	0.3877487057067515	-0.928574612278338	0.4045960800607792
0.3968369848673286	0.8776432099214266	-0.32441461407234135	0.8221858168851985
-0.6098589450582245	-0.27854649911360657	-0.5982399220501583	-0.3031773018955625
-0.33410263068733825	0.5827107898932203	-0.4288749376133687	0.3266485933516864
-0.1715297283674686	-0.3661464973625297	0.602705611072685	-0.4014824333039285
0.14764742732285446	0.9933401926476031	0.7653918584122255	1.0752653420431875
-0.7704840992752602	0.5067756527700888	0.6545980587204717	0.23537961412085331
-1.822285967720965	-0.1553352173121646	0.7860858379429481	-0.3265033193214208
-1.077272867688485	0.3448340901940517	1.3260113128881146	0.22351199689971304
-0.10772028403257396	0.389400612539496	-0.0908908269265159	0.5065640642642228
-1.4988987992219023	1.4108094055936795	-0.5624932715951324	1.077308697529398
-0.5961719616909575	-0.9261418028842322	-1.9287440079988645	-1.0299963480731416
-1.1197284389245115	0.35590659810701225	1.5533672036721426	0.20813854560585765
1.9682508455897862	0.7129346112913375	1.061909518006433	1.0271718150067697
-0.4928161608430968	0.23157716623564537	1.5021915568698483	0.22158616612797732
-1.4734597395694886	-0.5788345662189218	-0.9146692809888719	-0.6571559508065294
-0.33159138365145957	-0.15540710113890283	-0.30191599174809275	-0.21417830440731275
-0.19016659072503586	0.12395659187733316	-0.5804793167203063	0.09615446512809363
0.5310961898289184	0.31386000875616865	0.55189494384537	0.40161339260565015
0.4281525421803772	0.36052845670478534	-0.9073700609928474	0.2649578314519749
1.6765858328662253	-0.9807018405828641	0.22440099294315743	-0.6531243370355482
0.6066336086083294	-0.7146004400083743	-0.44945500823320955	-0.6447985231286119
0.5824503767067054	0.384515691128038	-0.3958687717180482	0.49524460446953594
0.7151725290399339	-0.23732532491292174	0.24528462705353826	-0.04119266731411615
-1.4017628549933803	1.363720398490156	0.5802535512370172	1.0797370566550624
1.213622934623217	-0.6803718787127288	-0.23542597423600928	-0.41175331456690195
0.45236464781162306	2.1221721409941194	-0.3380008727280423	2.0557203188655255
0.05906965733366372	-1.9855792063605344	-0.005083785667743245	-1.805955833448974
0.22470788345463522	1.1146136231848593	0.5064766627796937	1.0990984222032187
-0.6109914025848989	-1.2088659886636561	0.41461994970807503	-1.2522418160933932
-1.8531133042872736	-0.22225370672690825	-0.46798724204008546	-0.6034849839202856
1.1578358397028787	-2.0421022936710065	-1.2225945383639605	-1.8046266226145675
0.3942294703471565	-0.10789642962628487	-0.8902226186977852	-0.22821374098542865
0.2500066045660174	-0.4462065289863301	-0.73827099795006	-0.2967964201946326
-0.12658037646522682	-0.22287398585820528	-1.1643445458462924	-0.13125439832006938
-0.39370560826067713	0.48866578987001025	-2.2156414313438133	0.4775502428752728
-0.46198123932634805	0.7697335297619323	-0.2555893833668297	0.7237819493472243
-1.0460862038447492	-1.901417599178438	0.08810027080774524	-1.9081361709097393
0.45078122405653676	-0.5482860070915885	-0.015720008233145292	-0.43059036868992323
-0.38889603888915125	-0.881305449274421	1.1034816233501097	-0.9261233536826208
-0.5706826839871286	-0.9852342825355633	0.16009094472983165	-1.0346583053166443
-0.6527423891793679	0.8620247251427037	0.8350415349020521	0.6992325660301383
1.708181076646506	0.8626442646531599	-0.18285375647148644	1.2789301583071657
-1.388958921656138	0.6928788548459471	0.6486286877166045	0.5563099466077271
0.12166798849025434	-0.6228084024086924	-0.9276664140087558	-0.7012954064800353
-0.7381415401338199	-1.2817648485725917	-0.053552076551117725	-1.4201984665397716
-0.2968249593526458	0.027983284459793912	-0.585094209854682	0.10982661921628709
-1.2795442193800692	-0.17549042528360315	1.3788347271876726	-0.41217099071827196
0.6542524633847884	1.5997054706779719	-1.8508689051672778	1.7181793420902374
0.3488153814035578	-0.42875778789588725	-0.012469099972525065	-0.5330868451081119
-0.1791070113460288	0.5931151335518443	-1.518526169219483	0.5379470732181441
1.1608397353002122	-1.8070746105713185	0.22102082915428944	-1.6123363315718435
0.4391780084649644	0.8852791538476117	-0.3777047105969415	0.9441846445403645
1.2567480984151214	0.7360239972318317	-0.6049301326298853	0.8275139000796604
1.1383590136402006	0.07372372821805882	-1.2474613624222965	0.25576251423808005
-1.8453883276054313	-0.02503367617091375	1.3217584779601206	-0.17289760928593179
1.734832262590317	0.2847172402505828	-0.1309909899529802	0.5078251304246828
0.3109878163377831	1.1625357053870182	-0.8011005412106181	1.2803894328619543
0.024178210457822272	-0.629788184488484	-0.0703707587823658	-0.5719385766050726
-0.9339264480839194	-0.5600274874523913	0.8177175131317531	-0.8820831730711307
-1.0674830509559474	0.6311171145784243	-0.025490845016950862	0.3851176892214159
-0.0892793208629175	-1.7223044684401851	0.5097954216532665	-1.6339828307547515
0.24127900681742023	0.11904805165983365	-0.45960858960175055	0.028148889940358898
1.0781106999378196	-0.6221078206765575	1.0665563085745493	-0.18653916624372938
-0.5955362770979094	0.8480320333355617	-0.2717092778637036	0.5856785462011799
-0.35519156364497734	-1.1904484438525718	0.6790491332942412	-1.0850962331400582
0.3486926688066379	3.63225634601189	-0.22245144766182046	3.5876641445773028
0.30968430292983684	0.594296595724632	0.6873099583667321	0.7051399032531862
1.032713266070281	0.5650944727213177	0.21827773844537807	0.5941887764398663
2.3360110008897976	-0.48918051711772437	-0.6721103582380352	-0.12998966705858356
1.5553144959911034	0.26992945339343405	0.3761753496946051	0.5300084184748284
-0.12261973693062264	-0.001895876879083483	1.1137104184386661	0.008190432126007247
1.2342278521936692	0.8528230449128087	-1.018000188504698	1.0575293605262555
0.6978321955612267	-0.7835830974887971	0.8292700068218496	-0.7990661820569197
1.441772573494966	2.008709884482949	0.45467852316061924	2.363538794013435
-1.4855348794410879	-0.6906716368293492	0.6470852607207387	-0.9663487298173783
-0.6810400690771795	-1.1105019367039448	0.46023982359834714	-1.1805803939904922
-2.2622528005178237	-0.05672496109257899	0.2638831285629507	-0.4301992717023928
0.055458983625077354	1.2466373236502273	0.20868345913128378	1.0234375971858982
2.2127304795044602	-1.1594925673759446	2.0739027551867912	-0.7164985510059646
0.7088387268071826	-0.285607303774523	-1.0448683473005382	-0.19132915132775344
-0.027995805785129578	-1.5983931600372394	0.9020298356025176	-1.6550119974830517
-0.7917663071045448	-0.09561546696394214	0.7986173934566273	-0.12765738868356516
-0.8563124993976283	-0.5181914044868001	1.2443699785583753	-0.630941325137412
-1.7326448639658745	0.6326282087056194	-0.6672824044830404	0.3826604529046871
-1.5835901042697218	0.0899971403994845	0.4862867630610576	-0.20366165061690988
-0.16090099613503397	1.2475910090409839	-0.27900655837612515	1.1622243815887574
-0.5258535808462944	0.6538475784217949	-0.07837100086981122	0.45539033227096604
-2.2404788297870946	-1.336394817819569	0.8408798733172939	-1.5111148836132822
0.9658331538662976	0.21831737495458584	0.31116471399806944	0.26431363126263047
0.7388480298332042	-0.042544347329108445	0.49919854152759396	0.2217428405159583
0.2787321685392635	2.239181331025536	1.0031751697068048	2.3289165808744086
-2.068409146848612	-1.7518793888031023	-0.723110339976429	-2.1264541405653388
2.3557773759666367	0.5561449738241431	1.157180133755678	0.9313276211657293
0.28923239940778767	-0.8952374364926935	-2.3626306645956308	-0.7986546814937431
-0.3835164763071746	-1.468937250461781	1.604918130461948	-1.408335944314775
-0.2574434481453536	-0.6836704852404738	0.6069687225577111	-0.7885695887327684
0.4810688727731	0.7139048923053054	2.077996271435487	0.754456800093065
-0.6732344044398199	0.16717596557553893	1.042432349578881	-0.1547455119351904
-0.044350415608977546	-1.5327560049441908	-1.0314856572590791	-1.4073107260330069
1.2143435309252288	-1.5051113093963997	-0.22604922571523395	-1.295904226693389
0.18032749816024188	-0.22407212856766623	-2.1779485425423286	0.012646829047760395
